UNITID,OPEID,OPEID6,INSTNM,CITY,STABBR,PrivPub,UGDStudents,CostBeforeAid,6yrGradRate,Retention,MDEarnings8yr,InstructionWagesPerStudent,AcadmicSupportWagesPerStudent,ServicesAuxWagesPerStudent,PCTFacWhite,PCTFacNotWhite,PCTFacTwoMoreRace/Ethnic,PCTFacRace/EthnicUnk,PCTFacNRA,PCTFacMale,PCTFacFemale,InstrPerStu,PCTFTStaff,PCTFTTenured,PCTFTTenureTrk,PCTFTNotTenure,PCTProf,PCTAssoProf,PCTAssisProf,PCTInstructors,PCTLecturers,PCTNoRank
100654,100200,1002,Alabama A & M University,Normal,AL,1,5090,23445,0.2866,0.5403,34422,3870.136356,692.0709386,1568.31387,0.157024793,0.768595041,0.005509642,0.002754821,0.066115702,0.493112948,0.506887052,0.073084479,0.696969697,0.244623656,0.129032258,0.282258065,0.212244898,0.187755102,0.383673469,0.163265306,0,0.085714286
100663,105200,1052,University of Alabama at Birmingham,Birmingham,AL,1,13549,25542,0.6117,0.864,44053,8901.136595,5647.838718,1686.947835,0.703515889,0.236308316,0.006423259,0.000676133,0.053076403,0.547667343,0.452332657,0.218318695,0.860040568,0.30290737,0.172751859,0.384381339,0.251521298,0.234956051,0.300878972,0.072684246,0,0
100706,105500,1055,University of Alabama in Huntsville,Huntsville,AL,1,7825,24861,0.5714,0.818,48947,4470.59676,678.2930293,1027.534253,0.732342007,0.213754647,0.001858736,0.014869888,0.037174721,0.524163569,0.475836431,0.068753994,0.656133829,0.295539033,0.126394052,0.234200743,0.139405204,0.180297398,0.17472119,0.026022305,0.135687732,0
100724,100500,1005,Alabama State University,Montgomery,AL,1,3603,21892,0.3177,0.6202,30193,5720.889244,1154.693517,2305.365422,0.178571429,0.74702381,0,0.074404762,0,0.5,0.5,0.094643353,0.657738095,0.296187683,0.187683284,0.152492669,0.177710843,0.171686747,0.189759036,0.114457831,0,0.012048193
100751,105100,1051,The University of Alabama,Tuscaloosa,AL,1,30610,30016,0.7214,0.8723,47786,5379.781897,1339.369107,2522.44593,0.768882175,0.175730111,0.006545821,0.013091641,0.035750252,0.519637462,0.480362538,0.064880758,0.763846928,0.309164149,0.193353474,0.261329305,0.16163142,0.197381672,0.238670695,0.163141994,0.003021148,0
100812,100800,1008,Athens State University,Athens,AL,1,2629,,,,41117,4444.195326,736.478549,809.7492152,0.801169591,0.192982456,0,0,0.005847953,0.403508772,0.596491228,0.065043743,0.49122807,0.333333333,0.140350877,0.01754386,0.152046784,0.140350877,0.18128655,0.01754386,0,0
100830,831000,8310,Auburn University at Montgomery,Montgomery,AL,1,4301,20225,0.304,0.6972,37310,4349.274367,610.5677283,1106.060437,0.711180124,0.201863354,0,0.043478261,0.043478261,0.468944099,0.531055901,0.078818879,0.698757764,0.336283186,0.147492625,0.156342183,0.162420382,0.210191083,0.194267516,0.003184713,0.121019108,0.025477707
100858,100900,1009,Auburn University,Auburn,AL,1,24368,32196,0.787,0.9197,53699,4519.381918,2842.718125,2507.263754,0.739182692,0.197716346,0.014423077,0.004807692,0.043870192,0.584134615,0.415865385,0.080064018,0.858173077,0.364428498,0.17990774,0.214249103,0.236321304,0.22467986,0.219441211,0.043073341,0.099534342,0.00814901
100937,101200,1012,Birmingham-Southern College,Birmingham,AL,2,1129,32514,0.7094,0.7952,48459,8018.074402,598.9822852,4080.686448,0.896,0.08,0.008,0.016,0,0.52,0.48,0.110717449,0.816,0.48,0.176,0.16,0.304,0.184,0.208,0.016,0.104,0
101116,1303906,13039,South University-Montgomery,Montgomery,AL,3,289,28761,0.1429,0.6,29995,0,0,0,0.446153846,0.323076923,0,0.230769231,0,0.369230769,0.630769231,0.224913495,0.061538462,0,0,0.061538462,0,0,0,0.061538462,0,0
101189,100300,1003,Faulkner University,Montgomery,AL,2,1834,34835,0.2711,0.6047,35681,3770.84566,393.540358,1177.409321,0.885714286,0.106122449,0.004081633,0,0.004081633,0.579591837,0.420408163,0.133587786,0.497959184,0.183673469,0.191836735,0.12244898,0.155102041,0.097959184,0.126530612,0.012244898,0.102040816,0.004081633
101435,101900,1019,Huntingdon College,Montgomery,AL,2,917,37483,0.4185,0.6992,43245,4142.548913,1377.926087,3640.768478,0.76056338,0.070422535,0,0.169014085,0,0.507042254,0.492957746,0.07742639,0.732394366,0.295774648,0.225352113,0.211267606,0.253521127,0.098591549,0.281690141,0.098591549,0,0
101480,102000,1020,Jacksonville State University,Jacksonville,AL,1,6776,21560,0.4551,0.7338,36623,3989.647543,531.6342282,1163.638342,0.847533632,0.105381166,0,0.015695067,0.031390135,0.448430493,0.551569507,0.065820543,0.780269058,0.311659193,0.33632287,0.132286996,0.206278027,0.147982063,0.237668161,0.188340807,0,0
101587,102400,1024,University of West Alabama,Livingston,AL,1,2247,22645,0.4011,0.625,34848,2657.070457,323.3566446,692.249564,0.784615385,0.196153846,0,0.007692308,0.011538462,0.403846154,0.596153846,0.122385403,0.438461538,0.2,0.083636364,0.130909091,0.1,0.123076923,0.126923077,0.073076923,0.015384615,0
101675,102800,1028,Miles College,Fairfield,AL,2,1438,22684,0.2351,0.5526,27631,2495.107639,852.2715278,2766.817361,0.127272727,0.836363636,0,0.036363636,0,0.436363636,0.563636364,0.076495132,0.754545455,0.063636364,0.690909091,0,0.1,0.045454545,0.136363636,0.472727273,0,0
101693,102900,1029,University of Mobile,Mobile,AL,2,1164,36890,0.489,0.782,37521,2673.383433,125.3154762,1094.308036,0.87037037,0.111111111,0,0,0.018518519,0.407407407,0.592592593,0.139175258,0.419753086,0.043209877,0.339506173,0.037037037,0.176470588,0.338235294,0.397058824,0.088235294,0,0
101709,100400,1004,University of Montevallo,Montevallo,AL,1,2186,26018,0.5415,0.7842,34020,5998.978846,1404.218846,2518.585769,0.871681416,0.123893805,0,0,0.004424779,0.446902655,0.553097345,0.103385178,0.628318584,0.42920354,0.132743363,0.066371681,0.185840708,0.238938053,0.14159292,0.061946903,0,0
101879,101600,1016,University of North Alabama,Florence,AL,1,5411,21502,0.4995,0.7733,35625,4170.036483,409.7828345,1187.391912,0.822429907,0.11682243,0.01635514,0.021028037,0.023364486,0.469626168,0.530373832,0.079098133,0.635514019,0.33411215,0.172897196,0.128504673,0.186915888,0.158878505,0.16588785,0,0.123831776,0
101912,103300,1033,Oakwood University,Huntsville,AL,2,1320,37764,0.5,0.7425,33465,5965.256186,1377.558224,1801.882824,0.069444444,0.875,0.006944444,0.006944444,0.041666667,0.527777778,0.472222222,0.112878788,0.729166667,0.053691275,0.33557047,0.33557047,0.100671141,0.261744966,0.315436242,0,0,0.026845638
102049,103600,1036,Samford University,Birmingham,AL,2,3573,49634,0.772,0.8711,46732,8979.280852,900.583697,2025.459068,0.85115304,0.117400419,0.008385744,0.01048218,0.012578616,0.475890985,0.524109015,0.133501259,0.758909853,0.377358491,0.186582809,0.194968553,0.368852459,0.210382514,0.341530055,0.068306011,0,0
102094,105700,1057,University of South Alabama,Mobile,AL,1,8787,21694,0.4491,0.7644,40229,3961.965692,992.6181102,1656.214848,0.820600858,0.160515021,0.007725322,0.011158798,0,0.453218884,0.546781116,0.132582224,0.687553648,0.217167382,0.105579399,0.364806867,0.139914163,0.1527897,0.290128755,0.103862661,0.000858369,0
102234,104100,1041,Spring Hill College,Mobile,AL,2,1058,55844,0.5691,0.8116,43725,5867.535684,1065.367758,2462.957179,0.912280702,0.078947368,0,0,0.00877193,0.49122807,0.50877193,0.107750473,0.675438596,0.368421053,0.175438596,0.131578947,0.114035088,0.298245614,0.210526316,0.052631579,0,0
102270,104400,1044,Stillman College,Tuscaloosa,AL,2,699,27665,0.2151,0.5628,30940,3158.155899,799.8370787,2374.140449,0.254237288,0.745762712,0,0,0,0.491525424,0.508474576,0.084406295,0.728813559,0.254237288,0.474576271,0,0.033898305,0.254237288,0.355932203,0.084745763,0,0
102298,104600,1046,Talladega College,Talladega,AL,2,1142,24220,0.3014,0.6456,26509,2816.359862,494.0683391,1976.551903,0.319444444,0.680555556,0,0,0,0.486111111,0.513888889,0.063047285,0.569444444,0.069444444,0.5,0,0.027777778,0.138888889,0.347222222,0.055555556,0,0
102368,104700,1047,Troy University,Troy,AL,1,12294,21251,0.5017,0.7707,35997,3085.84088,453.4993635,1239.992423,0.80154355,0.111356119,0,0.025358324,0.061742007,0.424476295,0.575523705,0.073775826,0.531422271,0.25137817,0.115766262,0.164277839,0.063947078,0.169790518,0.135611907,0,0.156560088,0.005512679
102377,105000,1050,Tuskegee University,Tuskegee,AL,2,2280,40750,0.5189,0.7703,39220,7916.266473,944.6002912,1251.174372,0.167259786,0.708185053,0,0.12455516,0,0.508896797,0.491103203,0.135087719,0.839857651,0.353896104,0.233766234,0.266233766,0.168831169,0.269480519,0.279220779,0.042207792,0.006493506,0
104586,147902,1479,Embry-Riddle Aeronautical University-Prescott,Prescott,AZ,2,2959,54536,0.5916,0.8218,71289,7521.970706,616.1784288,2139.480692,0.859296482,0.125628141,0.015075377,0,0,0.713567839,0.286432161,0.06725245,0.688442211,0.24120603,0.256281407,0.190954774,0.110552764,0.155778894,0.341708543,0.08040201,0,0
132471,146600,1466,Barry University,Miami,FL,2,3249,47118,0.3617,0.6812,48319,6182.703526,201.8497671,1092.954092,0.483660131,0.39379085,0.013071895,0.098039216,0.011437908,0.467320261,0.532679739,0.188365651,0.449346405,0.022875817,0.026143791,0.400326797,0.116013072,0.147058824,0.153594771,0.032679739,0,0
132602,146700,1467,Bethune-Cookman University,Daytona Beach,FL,2,2746,30219,0.3306,0.7317,33021,5238.40246,360.4463972,2513.108612,0.248868778,0.714932127,0.027149321,0.009049774,0,0.520361991,0.479638009,0.080480699,0.687782805,0.185520362,0.262443439,0.239819005,0.092105263,0.217105263,0.447368421,0.243421053,0,0
132657,150500,1505,Lynn University,Boca Raton,FL,2,2452,55651,0.5865,0.7255,40778,5764.194616,501.2342203,4428.426361,0.529880478,0.147410359,0,0.322709163,0,0.513944223,0.486055777,0.102365416,0.486055777,0,0,0.486055777,0.103585657,0.199203187,0.151394422,0.019920319,0.003984064,0.007968127
132903,395400,3954,University of Central Florida,Orlando,FL,1,61111,21309,0.74,0.9215,48669,3939.735952,846.1337349,1015.398742,0.697192821,0.26092959,0.011044639,0,0.03083295,0.535204786,0.464795214,0.040058255,0.725724804,0.290849673,0.130310458,0.267973856,0.209085614,0.227140361,0.203843914,0.116482236,0.161910309,0
133492,148700,1487,Eckerd College,Saint Petersburg,FL,2,1819,63342,0.6451,0.7981,43022,8499.144896,910.3880351,3171.610867,0.826815642,0.111731844,0.016759777,0.033519553,0.011173184,0.508379888,0.491620112,0.098405717,0.87150838,0.469273743,0.212290503,0.189944134,0.251396648,0.162011173,0.351955307,0.106145251,0,0
133526,147800,1478,Edward Waters University,Jacksonville,FL,2,969,26503,0.2792,0.5359,28391,1356.323361,584.8244611,752.491861,0.113475177,0.865248227,0.021276596,0,0,0.468085106,0.531914894,0.148606811,0.368794326,0.069444444,0.1875,0.104166667,0.211538462,0.230769231,0.365384615,0.192307692,0,0
133553,147900,1479,Embry-Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,2,6399,54724,0.6151,0.793,71289,5865.294987,743.435262,1646.697738,0.745308311,0.18230563,0.016085791,0,0.056300268,0.702412869,0.297587131,0.059853102,0.91689008,0.399477807,0.143603133,0.352480418,0.243315508,0.302139037,0.307486631,0.061497326,0,0
133650,148000,1480,Florida Agricultural and Mechanical University,Tallahassee,FL,1,7072,23312,0.5523,0.8544,36753,5986.062936,3221.226807,3395.303571,0.171223022,0.732374101,0.01294964,0,0.083453237,0.503597122,0.496402878,0.107748869,0.830215827,0.3832021,0.133858268,0.270341207,0.249169435,0.275747508,0.227574751,0.132890365,0,0.073089701
133669,148100,1481,Florida Atlantic University,Boca Raton,FL,1,24396,21761,0.5592,0.8168,47335,4899.952605,1242.318682,1205.479955,0.67151608,0.300918836,0.00229709,0,0.025267994,0.503062787,0.496937213,0.060132809,0.67151608,0.310156783,0.101567825,0.256305385,0.174558304,0.166077739,0.125088339,0.151236749,0.000706714,0.002120141
133711,789300,7893,Flagler College,Saint Augustine,FL,2,2671,35809,0.5765,0.6906,41817,5026.609974,491.6122069,2115.728694,0.533333333,0.062745098,0.015686275,0.388235294,0,0.431372549,0.568627451,0.095469861,0.474509804,0,0,0.474509804,0.078431373,0.149019608,0.22745098,0.007843137,0.011764706,0
133881,146900,1469,Florida Institute of Technology,Melbourne,FL,2,3188,59433,0.6031,0.82,40120,5699.248561,645.9104059,2306.819041,0.699331849,0.220489978,0.004454343,0.017817372,0.057906459,0.706013363,0.293986637,0.143663739,0.605790646,0.155021834,0.061135371,0.395196507,0.240924092,0.250825083,0.336633663,0.069306931,0,0
133951,963500,9635,Florida International University,Miami,FL,1,41220,19384,0.6698,0.9106,51210,4036.867462,1165.209498,1225.806343,0.439189189,0.502956081,0.008023649,0,0.049831081,0.522381757,0.477618243,0.065065502,0.591638514,0.197240865,0.075689784,0.315063386,0.181426814,0.219557196,0.183886839,0.254612546,0.00799508,0.014145141
133979,148600,1486,Florida Memorial University,Miami Gardens,FL,2,887,28157,0.3486,0.4953,29570,4384.709052,825.5959052,2297.136853,0.137931034,0.689655172,0.057471264,0.114942529,0,0.517241379,0.482758621,0.098083427,0.701149425,0.264367816,0.344827586,0.091954023,0.068965517,0.298850575,0.24137931,0.091954023,0,0
134079,148800,1488,Florida Southern College,Lakeland,FL,2,2724,52794,0.6835,0.8091,44636,5439.085848,308.5027835,3109.993847,0.836419753,0.151234568,0.009259259,0.00308642,0,0.444444444,0.555555556,0.125183554,0.484567901,0.146627566,0.131964809,0.181818182,0.126582278,0.348101266,0.417721519,0.101265823,0,0
134097,148900,1489,Florida State University,Tallahassee,FL,1,32384,22278,0.8416,0.945,50246,6631.719709,1512.751773,2020.107049,0.721271394,0.205378973,0.014669927,0.01809291,0.040586797,0.551100244,0.448899756,0.077538291,0.797555012,0.332536838,0.129032258,0.28872959,0.219501718,0.159364261,0.144329897,0,0,0.177405498
134130,153500,1535,University of Florida,Gainesville,FL,1,34237,21151,0.8864,0.9734,58823,10487.84007,2453.458742,1364.891704,0.71019678,0.223613596,0.01431127,0.01013715,0.041741205,0.597793679,0.402206321,0.173847008,0.86523554,0.284442204,0.155241935,0.440188172,0.178259409,0.098454301,0.119455645,0,0.076108871,0.015288978
134945,149500,1495,Jacksonville University,Jacksonville,FL,2,2737,54991,0.514,0.691,50655,6376.864051,553.7665926,2815.105601,0.833773087,0.158311346,0,0.007915567,0,0.45646438,0.54353562,0.13847278,0.617414248,0.295514512,0.155672823,0.166226913,0.171503958,0.137203166,0.250659631,0.058047493,0,0
135726,153600,1536,University of Miami,Coral Gables,FL,2,11221,69563,0.8289,0.906,62266,18610.13274,5144.563816,3827.791566,0.603229527,0.332756632,0.006343714,0.013264129,0.044405998,0.623414072,0.376585928,0.270385884,0.836793541,0.268622281,0.067567568,0.541529334,0.196110745,0.110744891,0.076796309,0.000329598,0.094264997,0
136172,984100,9841,University of North Florida,Jacksonville,FL,1,14308,19469,0.6615,0.8378,45820,3450.940388,1156.433948,2104.304384,0.763841808,0.159322034,0.020338983,0.009039548,0.047457627,0.457627119,0.542372881,0.061923399,0.614689266,0.288939052,0.118510158,0.207674944,0.169312169,0.285714286,0.216931217,0.229276896,0.054673721,0.003527337
136215,150900,1509,Nova Southeastern University,Fort Lauderdale,FL,2,6254,50429,0.623,0.802,49643,8530.618824,1126.873899,2081.516708,0.579693704,0.367555303,0.003970505,0.030629609,0.018150879,0.406693137,0.593306863,0.293732012,0.471922859,0.014697877,0,0.43821448,0.11401021,0.142370959,0.188315372,0.022688599,0.001701645,0.002836075
136330,884900,8849,Palm Beach Atlantic University,West Palm Beach,FL,2,2370,49839,0.567,0.7344,41303,5992.440605,174.9460043,1512.688985,0.720858896,0.208588957,0.018404908,0.015337423,0.036809816,0.457055215,0.542944785,0.137552743,0.503067485,0,0,0.503067485,0.268292683,0.37195122,0.317073171,0.042682927,0,0
136950,151500,1515,Rollins College,Winter Park,FL,2,2536,66805,0.8074,0.8741,49029,7546.391753,2040.592784,3750.966495,0.766990291,0.160194175,0.004854369,0.029126214,0.038834951,0.490291262,0.509708738,0.081230284,1,0.63592233,0.218446602,0.145631068,0.354368932,0.286407767,0.242718447,0,0.116504854,0
137032,152600,1526,Saint Leo University,Saint Leo,FL,2,6745,38890,0.5049,0.6428,40932,3307.025631,990.5819772,1457.246033,0.728316327,0.229591837,0.006377551,0.035714286,0,0.531887755,0.468112245,0.116234248,0.165816327,0.090561224,0.033163265,0.042091837,0.028061224,0.06122449,0.052295918,0.024234694,0,0
137351,153700,1537,University of South Florida,Tampa,FL,1,37002,21134,0.7366,0.9181,47197,6345.759866,1624.317406,1941.700826,0.665627166,0.224185724,0.04019404,0.029452529,0.040540541,0.520790021,0.479209979,0.087860116,0.708939709,0.262996001,0.06705629,0.362657644,0.165372168,0.172815534,0.165695793,0.147249191,0,0.011003236
137476,146800,1468,St. Thomas University,Miami Gardens,FL,2,1636,46539,0.3457,0.4871,46119,2375.391716,402.4958043,804.6050705,0.435171386,0.543964232,0.001490313,0.011922504,0.007451565,0.463487332,0.536512668,0.410757946,0.116244411,0.025297619,0.001488095,0.089285714,0.384615385,0.243589744,0.282051282,0.064102564,0.025641026,0
137546,153100,1531,Stetson University,DeLand,FL,2,3119,63006,0.6425,0.7623,46217,7021.992156,965.0425818,2546.5697,0.791767554,0.15496368,0.012106538,0.014527845,0.026634383,0.491525424,0.508474576,0.132414235,0.673123487,0.401937046,0.130750605,0.140435835,0.249394673,0.162227603,0.14527845,0,0,0.11622276
137564,152100,1521,Southeastern University,Lakeland,FL,2,5342,39276,0.4789,0.6627,36588,2112.316468,492.7396815,976.9314896,0.814569536,0.143487859,0.006622517,0.035320088,0,0.538631347,0.461368653,0.0847997,0.269315673,0,0,0.269315673,0.295081967,0.303278689,0.327868852,0.049180328,0.024590164,0
137847,153800,1538,The University of Tampa,Tampa,FL,2,8645,46341,0.6046,0.7785,50322,4568.767413,851.1874024,1111.761166,0.698553949,0.146829811,0.008898776,0.145717464,0,0.47163515,0.52836485,0.103990746,0.43381535,0.152391546,0.142380423,0.139043382,0.112820513,0.341025641,0.28974359,0.161538462,0.094871795,0
138275,884800,8848,Warner University,Lake Wales,FL,2,815,34297,0.4944,0.5192,39958,2609.59407,643.5705521,2687.195297,0.85046729,0.14953271,0,0,0,0.542056075,0.457943925,0.131288344,0.317757009,0,0,0.317757009,0.056074766,0.121495327,0.112149533,0.028037383,0,0
138293,154000,1540,Webber International University,Babson Park,FL,2,735,42702,0.3973,0.4948,40683,2059.692118,125.1083744,3660.187192,0.72,0.24,0.04,0,0,0.58,0.42,0.068027211,0.5,0,0,0.5,0.08,0.08,0.34,0,0,0
138354,395500,3955,The University of West Florida,Pensacola,FL,1,9196,17716,0.4816,0.8448,40718,3614.026491,1261.317434,1195.209708,0.7776,0.2032,0.0112,0.008,0,0.464,0.536,0.069595476,0.5424,0.234375,0.1125,0.20625,0.225988701,0.192090395,0.299435028,0.152542373,0.087570621,0
138600,154200,1542,Agnes Scott College,Decatur,GA,2,980,55403,0.7244,0.8261,45075,10059.31852,3232.326852,4989.528704,0.637795276,0.291338583,0.039370079,0.007874016,0.023622047,0.267716535,0.732283465,0.130612245,0.68503937,0.453125,0.125,0.1015625,0.31496063,0.157480315,0.11023622,0.094488189,0,0.007874016
138868,154700,1547,Point University,West Point,GA,2,895,34160,0.3346,0.6479,33885,2580.953237,392.7446043,1595.68962,0.656716418,0.337313433,0.005970149,0,0,0.444776119,0.555223881,0.374301676,0.134328358,0,0,0.134328358,0.047761194,0.020895522,0.005970149,0.059701493,0,0
138947,155900,1559,Clark Atlanta University,Atlanta,GA,2,3092,39194,0.4235,0.6347,35341,4626.519068,803.4329979,1460.250794,0.078014184,0.890070922,0,0.021276596,0.010638298,0.521276596,0.478723404,0.098641656,0.627659574,0.393442623,0.098360656,0.08852459,0.163120567,0.265957447,0.09929078,0.042553191,0.035460993,0.021276596
139144,155400,1554,Berry College,Mount Berry,GA,2,1992,52966,0.7037,0.8423,42905,8038.554824,1903.244235,3290.152,0.889423077,0.110576923,0,0,0,0.514423077,0.485576923,0.104417671,0.764423077,0.413461538,0.168269231,0.182692308,0.192307692,0.235576923,0.245192308,0.038461538,0.052884615,0
139199,155600,1556,Brenau University,Gainesville,GA,2,1590,44094,0.4071,0.5263,45919,5227.931034,533.5254177,1510.386776,0.697416974,0.228782288,0.018450185,0.055350554,0,0.287822878,0.712177122,0.170440252,0.538745387,0,0,0.538745387,0.077490775,0.195571956,0.236162362,0.029520295,0,0
139205,155700,1557,Brewton-Parker College,Mount Vernon,GA,2,556,31902,0.1545,0.4635,35377,1933.536527,291.0778443,1459.286228,0.727272727,0.121212121,0,0.151515152,0,0.5,0.5,0.118705036,0.409090909,0,0,0.409090909,0.111111111,0.296296296,0.555555556,0.037037037,0,0
139250,155800,1558,College of Coastal Georgia,Brunswick,GA,1,2976,18200,0.2326,0.6378,32098,3135.671102,403.7361874,764.3057564,0.818897638,0.141732283,0.007874016,0.023622047,0.007874016,0.440944882,0.559055118,0.042674731,0.803149606,0.236220472,0.354330709,0.212598425,0.078740157,0.220472441,0.338582677,0.047244094,0.11023622,0.007874016
139311,897600,8976,Clayton  State University,Morrow,GA,1,5375,18374,0.3057,0.6923,41287,3210.792399,820.6301758,1177.932643,0.48245614,0.441520468,0.002923977,0.058479532,0.014619883,0.438596491,0.561403509,0.064,0.605263158,0.334302326,0.093023256,0.174418605,0.177325581,0.174418605,0.095930233,0.026162791,0.127906977,0
139366,156100,1561,Columbus State University,Columbus,GA,1,6482,19807,0.3823,0.753,36717,3884.996178,1016.038103,804.8540373,0.71588785,0.239252336,0.005607477,0.005607477,0.03364486,0.497196262,0.502803738,0.082536254,0.618691589,0.312149533,0.168224299,0.138317757,0.181308411,0.140186916,0.173831776,0.042990654,0.080373832,0
139393,348400,3484,Covenant College,Lookout Mountain,GA,2,842,49420,0.6755,0.8447,42344,5957.87596,924.64764,3647.19539,0.912087912,0.076923077,0,0,0.010989011,0.626373626,0.373626374,0.10807601,0.637362637,0.362637363,0.274725275,0,0.568965517,0.24137931,0.189655172,0,0,0
139463,395600,3956,Dalton State College,Dalton,GA,1,4366,11526,0.2896,0.6667,33797,2679.204214,322.8443888,563.4075928,0.823045267,0.119341564,0,0.041152263,0.016460905,0.432098765,0.567901235,0.055657352,0.654320988,0.382716049,0.193415638,0.0781893,0.119341564,0.251028807,0.209876543,0.012345679,0.061728395,0
139630,156300,1563,Emmanuel College,Franklin Springs,GA,2,779,31589,0.3886,0.6179,32584,3589.567384,171.7667044,3090.465459,0.94047619,0.05952381,0,0,0,0.547619048,0.452380952,0.107830552,0.547619048,0,0,0.547619048,0.178571429,0.119047619,0.226190476,0.023809524,0,0
139658,156400,1564,Emory University,Atlanta,GA,2,6978,72604,0.9027,0.9349,67983,38119.31128,5793.455741,3838.751161,0.683021807,0.276869159,0.009345794,0.001168224,0.029595016,0.539330218,0.460669782,0.687159645,0.793224299,0.154744526,0.054014599,0.507194995,0.174703174,0.122607221,0.143203295,0.020596075,0.030530652,0.001938454
139719,156600,1566,Fort Valley State University,Fort Valley,GA,1,2767,20264,0.4332,0.7337,31281,2912.832088,1866.138032,1167.941215,0.192592593,0.740740741,0,0.044444444,0.022222222,0.533333333,0.466666667,0.051319118,0.711111111,0.415492958,0.133802817,0.169014085,0.184397163,0.219858156,0.19858156,0.021276596,0.04964539,0.007092199
139755,156900,1569,Georgia Institute of Technology-Main Campus,Atlanta,GA,1,15743,29291,0.9071,0.967,84929,5712.188404,964.0915743,974.2759046,0.640970735,0.284082798,0.00856531,0.01213419,0.054246966,0.706638116,0.293361884,0.263926825,0.800856531,0.191817088,0.047894103,0.024067389,0.337715694,0.211996713,0.139687757,0,0.066557108,0.165981923
139764,157300,1573,Georgia Southwestern State University,Americus,GA,1,2201,19125,0.3627,0.6623,38850,3527.644845,534.4671094,757.2435168,0.863905325,0.094674556,0.00591716,0,0.035502959,0.408284024,0.591715976,0.07678328,0.686390533,0.319526627,0.165680473,0.201183432,0.189349112,0.153846154,0.142011834,0.01183432,0.189349112,0
139861,160200,1602,Georgia College & State University,Milledgeville,GA,1,5549,28707,0.6172,0.8233,47112,4565.628692,1280.027353,1299.067511,0.746376812,0.198067633,0.004830918,0.024154589,0.026570048,0.413043478,0.586956522,0.074608037,0.821256039,0.425120773,0.190821256,0.20531401,0.260869565,0.169082126,0.202898551,0.002415459,0.183574879,0.002415459
139931,157200,1572,Georgia Southern University,Statesboro,GA,1,22275,22608,0.5366,0.7897,44114,3980.909941,971.9890905,1612.124643,0.753961635,0.199332777,0.007506255,0.014178482,0.025020851,0.458715596,0.541284404,0.054590348,0.820683903,0.409539474,0.165296053,0.247532895,0.175308642,0.218930041,0.204115226,0.064197531,0.147325103,0
139940,157400,1574,Georgia State University,Atlanta,GA,1,28085,27206,0.5313,0.8066,38735,4318.626953,1309.862734,1359.209873,0.652526513,0.280099813,0.010605115,0.011852776,0.044915783,0.487211478,0.512788522,0.061135838,0.762320649,0.329644729,0.10366919,0.286546302,0.183544304,0.215822785,0.143670886,0.025949367,0.108227848,0.096202532
139959,159800,1598,University of Georgia,Athens,GA,1,29705,27329,0.8718,0.9444,55963,5896.534856,1834.961249,2726.572355,0.68961039,0.172294372,0.005627706,0.088744589,0.043722944,0.577922078,0.422077922,0.104123885,0.926406926,0.412867766,0.127384416,0.380860006,0.235275081,0.174433657,0.127508091,0.021359223,0.084466019,0.049514563
140234,157800,1578,LaGrange College,Lagrange,GA,2,741,46034,0.4444,0.58,44279,7043.368852,648.058548,3286.885246,0.865979381,0.134020619,0,0,0,0.463917526,0.536082474,0.130904184,0.721649485,0.360824742,0.206185567,0.154639175,0.314285714,0.228571429,0.371428571,0.042857143,0,0.042857143
140447,158000,1580,Mercer University,Macon,GA,2,4725,52940,0.7319,0.8661,48158,6607.399622,1526.280258,2545.014213,0.700689655,0.255172414,0.013793103,0,0.030344828,0.457931034,0.542068966,0.168253968,0.602758621,0.290566038,0.120754717,0.216352201,0.242026266,0.249530957,0.257035647,0.03564728,0.03564728,0
140553,158200,1582,Morehouse College,Atlanta,GA,2,2152,48802,0.564,0.8579,40008,6486.97026,1424.292286,3034.518123,0.068493151,0.924657534,0.006849315,0,0,0.643835616,0.356164384,0.079925651,0.938356164,0.488372093,0.122093023,0.186046512,0.240875912,0.430656934,0.291970803,0.03649635,0,0
140696,158600,1586,Oglethorpe University,Atlanta,GA,2,1415,55451,0.5108,0.7675,44927,4121.25,796.0730028,2587.424242,0.827868852,0.172131148,0,0,0,0.532786885,0.467213115,0.086219081,0.647540984,0.245901639,0.147540984,0.254098361,0.240506329,0.139240506,0.303797468,0.025316456,0.253164557,0.037974684
140818,158800,1588,Piedmont University,Demorest,GA,2,1231,40949,0.4325,0.7692,40509,5806.456596,600.9621277,1870.334468,0.861861862,0.102102102,0.009009009,0.027027027,0,0.444444444,0.555555556,0.270511779,0.33033033,0.042042042,0.006006006,0.282282282,0.102102102,0.132132132,0.093093093,0.003003003,0,0
140872,158900,1589,Reinhardt University,Waleska,GA,2,1253,39983,0.3474,0.6012,39922,5591.844889,418.1601144,3239.197999,0.891428571,0.097142857,0.011428571,0,0,0.428571429,0.571428571,0.142059058,0.428571429,0.134831461,0.084269663,0.196629213,0.091954023,0.074712644,0.218390805,0.028735632,0.011494253,0.005747126
140960,159000,1590,Savannah State University,Savannah,GA,1,3115,16819,0.2732,0.6927,34349,4531.505734,1454.610952,1769.701835,0.297029703,0.613861386,0.004950495,0.024752475,0.059405941,0.51980198,0.48019802,0.065168539,0.762376238,0.344827586,0.236453202,0.172413793,0.145728643,0.190954774,0.266331658,0.095477387,0.045226131,0.030150754
